Team,Season,Date,Vs,Score,Away Starter,Home Starter,BAL Line,O/U,,FIELD,Game Result,Runs Scr,Runs Alw,Margin,Side Line,O/U Result,O/U Line,O/U Odds
Boston,2010,7/15/20,awayTeamLogo@ NYY ,W 10-2,W -192,O 9,44094,,,HOME,W,10,2,8,4094,,,
Boston,2010,7/11/20,awayTeamLogoPHI ,W 5-2,W -167,U 8,44082,,,HOME,W,5,2,3,4082,,,
Boston,2010,7/10/20,awayTeamLogoPHI ,W 5-2,W -167,U 8,44082,,,HOME,W,5,2,3,4082,,,
Boston,2010,7/9/20,awayTeamLogoPHI ,W 5-2,W -167,U 8,44082,,,HOME,W,5,2,3,4082,,,
Boston,2010,7/7/20,awayTeamLogo@ LAA ,W 4-3,W -115,U 9.5,43709,,,HOME,W,4,3,1,3709,,,
Boston,2010,7/6/20,awayTeamLogo@ LAA ,W 4-3,W -115,U 9.5,43709,,,HOME,W,4,3,1,3709,,,
Boston,2010,7/5/20,awayTeamLogo@ LAA ,W 4-3,W -115,U 9.5,43709,,,HOME,W,4,3,1,3709,,,
Boston,2010,7/4/20,awayTeamLogo@ OAK ,W 7-3,W 121,O 9.5,43586,,,HOME,W,7,3,4,3586,,,
Boston,2010,7/3/20,awayTeamLogo@ OAK ,W 7-3,W 121,O 9.5,43586,,,HOME,W,7,3,4,3586,,,
Boston,2010,7/2/20,awayTeamLogo@ OAK ,W 7-3,W 121,O 9.5,43586,,,HOME,W,7,3,4,3586,,,
Boston,2010,7/1/20,awayTeamLogoKC ,W 5-4,W -328,U 11,43684,,,HOME,W,5,4,1,3684,,,
Boston,2010,6/30/20,awayTeamLogoKC ,W 5-4,W -328,U 11,43684,,,HOME,W,5,4,1,3684,,,
Boston,2010,6/29/20,awayTeamLogoKC ,W 5-4,W -328,U 11,43684,,,HOME,W,5,4,1,3684,,,
Boston,2010,6/28/20,awayTeamLogoKC ,W 5-4,W -328,U 11,43684,,,HOME,W,5,4,1,3684,,,
Boston,2010,6/27/20,awayTeamLogoNYY ,W 10-2,W 175,O 9,44094,,,HOME,W,10,2,8,4094,,,
Boston,2010,6/26/20,awayTeamLogoNYY ,W 10-2,W 175,O 9,44094,,,HOME,W,10,2,8,4094,,,
Boston,2010,6/25/20,awayTeamLogoNYY ,W 10-2,W 175,O 9,44094,,,HOME,W,10,2,8,4094,,,
Boston,2010,6/24/20,awayTeamLogo@ TB ,W 6-3,W 178,O 8.5,44087,,,HOME,W,6,3,3,4087,,,
Boston,2010,6/23/20,awayTeamLogo@ TB ,W 6-3,W 178,O 8.5,44087,,,HOME,W,6,3,3,4087,,,
Boston,2010,6/22/20,awayTeamLogo@ TB ,W 6-3,W 178,O 8.5,44087,,,HOME,W,6,3,3,4087,,,
Boston,2010,6/20/20,awayTeamLogo@ KC ,W 5-4,W 295,U 11,43684,,,HOME,W,5,4,1,3684,,,
Boston,2010,6/19/20,awayTeamLogo@ KC ,W 5-4,W 295,U 11,43684,,,HOME,W,5,4,1,3684,,,
Boston,2010,6/18/20,awayTeamLogo@ KC ,W 5-4,W 295,U 11,43684,,,HOME,W,5,4,1,3684,,,
Boston,2010,6/16/20,awayTeamLogo@ ATL ,W 9-1,W 133,O 9.5,44101,,,HOME,W,9,1,8,4101,,,
Boston,2010,6/15/20,awayTeamLogo@ ATL ,W 9-1,W 133,O 9.5,44101,,,HOME,W,9,1,8,4101,,,
Boston,2010,6/14/20,awayTeamLogoTOR ,L 8-10,L 109,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,6/13/20,awayTeamLogoTOR ,L 8-10,L 109,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,6/12/20,awayTeamLogoTOR ,L 8-10,L 109,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,6/11/20,awayTeamLogoTOR ,L 8-10,L 109,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,6/10/20,awayTeamLogoHOU ,W 4-1,W -164,U 8,43611,,,HOME,W,4,1,3,3611,,,
Boston,2010,6/9/20,awayTeamLogoHOU ,W 4-1,W -164,U 8,43611,,,HOME,W,4,1,3,3611,,,
Boston,2010,6/8/20,awayTeamLogoHOU ,W 4-1,W -164,U 8,43611,,,HOME,W,4,1,3,3611,,,
Boston,2010,6/6/20,awayTeamLogo@ NYY ,W 10-2,W -192,O 9,44094,,,HOME,W,10,2,8,4094,,,
Boston,2010,6/5/20,awayTeamLogo@ NYY ,W 10-2,W -192,O 9,44094,,,HOME,W,10,2,8,4094,,,
Boston,2010,6/4/20,awayTeamLogo@ NYY ,W 10-2,W -192,O 9,44094,,,HOME,W,10,2,8,4094,,,
Boston,2010,6/3/20,awayTeamLogo@ HOU ,W 4-1,W 151,U 8,43611,,,HOME,W,4,1,3,3611,,,
Boston,2010,6/2/20,awayTeamLogo@ HOU ,W 4-1,W 151,U 8,43611,,,HOME,W,4,1,3,3611,,,
Boston,2010,6/1/20,awayTeamLogo@ HOU ,W 4-1,W 151,U 8,43611,,,HOME,W,4,1,3,3611,,,
Boston,2010,5/31/20,awayTeamLogo@ HOU ,W 4-1,W 151,U 8,43611,,,HOME,W,4,1,3,3611,,,
Boston,2010,5/30/20,awayTeamLogoMIA ,W 5-3,W 106,U 9.5,44091,,,HOME,W,5,3,2,4091,,,
Boston,2010,5/29/20,awayTeamLogoMIA ,W 5-3,W 106,U 9.5,44091,,,HOME,W,5,3,2,4091,,,
Boston,2010,5/28/20,awayTeamLogoMIA ,W 5-3,W 106,U 9.5,44091,,,HOME,W,5,3,2,4091,,,
Boston,2010,5/26/20,awayTeamLogoATL ,W 9-1,W -145,O 9.5,44101,,,HOME,W,9,1,8,4101,,,
Boston,2010,5/25/20,awayTeamLogoATL ,W 9-1,W -145,O 9.5,44101,,,HOME,W,9,1,8,4101,,,
Boston,2010,5/23/20,awayTeamLogo@ PHI ,W 5-2,W 153,U 8,44082,,,HOME,W,5,2,3,4082,,,
Boston,2010,5/22/20,awayTeamLogo@ PHI ,W 5-2,W 153,U 8,44082,,,HOME,W,5,2,3,4082,,,
Boston,2010,5/21/20,awayTeamLogo@ PHI ,W 5-2,W 153,U 8,44082,,,HOME,W,5,2,3,4082,,,
Boston,2010,5/20/20,awayTeamLogo@ TOR ,L 8-10,L -118,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,5/19/20,awayTeamLogo@ TOR ,L 8-10,L -118,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,5/18/20,awayTeamLogo@ TOR ,L 8-10,L -118,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,5/16/20,awayTeamLogoLAA ,W 4-3,W 106,U 9.5,43709,,,HOME,W,4,3,1,3709,,,
Boston,2010,5/15/20,awayTeamLogoLAA ,W 4-3,W 106,U 9.5,43709,,,HOME,W,4,3,1,3709,,,
Boston,2010,5/14/20,awayTeamLogoLAA ,W 4-3,W 106,U 9.5,43709,,,HOME,W,4,3,1,3709,,,
Boston,2010,5/13/20,awayTeamLogoOAK ,W 7-3,W -131,O 9.5,43586,,,HOME,W,7,3,4,3586,,,
Boston,2010,5/12/20,awayTeamLogoOAK ,W 7-3,W -131,O 9.5,43586,,,HOME,W,7,3,4,3586,,,
Boston,2010,5/11/20,awayTeamLogoOAK ,W 7-3,W -131,O 9.5,43586,,,HOME,W,7,3,4,3586,,,
Boston,2010,5/10/20,awayTeamLogo@ BAL ,L 1-13,L 140,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,5/9/20,awayTeamLogo@ BAL ,L 1-13,L 140,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,5/8/20,awayTeamLogo@ BAL ,L 1-13,L 140,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,5/7/20,awayTeamLogo@ BAL ,L 1-13,L 140,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,5/6/20,awayTeamLogoDET ,W 6-3,W 258,U 10.5,43653,,,HOME,W,6,3,3,3653,,,
Boston,2010,5/5/20,awayTeamLogoDET ,W 6-3,W 258,U 10.5,43653,,,HOME,W,6,3,3,3653,,,
Boston,2010,5/4/20,awayTeamLogoDET ,W 6-3,W 258,U 10.5,43653,,,HOME,W,6,3,3,3653,,,
Boston,2010,5/2/20,awayTeamLogo@ TEX ,L 5-7,L 118,O 10.5,43734,,,HOME,L,5,7,-2,3734,,,
Boston,2010,5/1/20,awayTeamLogo@ TEX ,L 5-7,L 118,O 10.5,43734,,,HOME,L,5,7,-2,3734,,,
Boston,2010,4/30/20,awayTeamLogo@ TEX ,L 5-7,L 118,O 10.5,43734,,,HOME,L,5,7,-2,3734,,,
Boston,2010,4/29/20,awayTeamLogo@ TEX ,L 5-7,L 118,O 10.5,43734,,,HOME,L,5,7,-2,3734,,,
Boston,2010,4/28/20,awayTeamLogo@ NYM ,W 4-2,W 147,U 9.5,44042,,,HOME,W,4,2,2,4042,,,
Boston,2010,4/27/20,awayTeamLogo@ NYM ,W 4-2,W 147,U 9.5,44042,,,HOME,W,4,2,2,4042,,,
Boston,2010,4/25/20,awayTeamLogoSEA ,W 11-2,W -130,O 10,43597,,,HOME,W,11,2,9,3597,,,
Boston,2010,4/24/20,awayTeamLogoSEA ,W 11-2,W -130,O 10,43597,,,HOME,W,11,2,9,3597,,,
Boston,2010,4/23/20,awayTeamLogoSEA ,W 11-2,W -130,O 10,43597,,,HOME,W,11,2,9,3597,,,
Boston,2010,4/22/20,awayTeamLogoSEA ,W 11-2,W -130,O 10,43597,,,HOME,W,11,2,9,3597,,,
Boston,2010,4/21/20,awayTeamLogoTOR ,L 8-10,L 109,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,4/20/20,awayTeamLogoTOR ,L 8-10,L 109,O 11,44080,,,HOME,L,8,10,-2,4080,,,
Boston,2010,4/19/20,awayTeamLogoCHW ,L 7-8,L -339,O 9,43642,,,HOME,L,7,8,-1,3642,,,
Boston,2010,4/18/20,awayTeamLogoCHW ,L 7-8,L -339,O 9,43642,,,HOME,L,7,8,-1,3642,,,
Boston,2010,4/17/20,awayTeamLogoCHW ,L 7-8,L -339,O 9,43642,,,HOME,L,7,8,-1,3642,,,
Boston,2010,4/16/20,awayTeamLogoCHW ,L 7-8,L -339,O 9,43642,,,HOME,L,7,8,-1,3642,,,
Boston,2010,4/15/20,awayTeamLogo@ MIN ,L 1-2,L 133,U 11.5,43713,,,HOME,L,1,2,-1,3713,,,
Boston,2010,4/14/20,awayTeamLogo@ MIN ,L 1-2,L 133,U 11.5,43713,,,HOME,L,1,2,-1,3713,,,
Boston,2010,4/13/20,awayTeamLogo@ MIN ,L 1-2,L 133,U 11.5,43713,,,HOME,L,1,2,-1,3713,,,
Boston,2010,4/12/20,awayTeamLogo@ MIN ,L 1-2,L 133,U 11.5,43713,,,HOME,L,1,2,-1,3713,,,
Boston,2010,4/11/20,awayTeamLogo@ BAL ,L 1-13,L 140,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,4/10/20,awayTeamLogo@ BAL ,L 1-13,L 140,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,4/8/20,awayTeamLogo@ BAL ,L 1-13,L 140,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,4/7/20,awayTeamLogoTB ,W 6-3,W -195,O 8.5,44087,,,HOME,W,6,3,3,4087,,,
Boston,2010,4/6/20,awayTeamLogoTB ,W 6-3,W -195,O 8.5,44087,,,HOME,W,6,3,3,4087,,,
Boston,2010,4/5/20,awayTeamLogoTB ,W 6-3,W -195,O 8.5,44087,,,HOME,W,6,3,3,4087,,,
Boston,2010,4/4/20,awayTeamLogoBAL ,L 1-13,L -152,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,4/3/20,awayTeamLogoBAL ,L 1-13,L -152,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,4/1/20,awayTeamLogoBAL ,L 1-13,L -152,O 9.5,44098,,,HOME,L,1,13,-12,4098,,,
Boston,2010,4/8/00,,,,,,,,,,,,,,,,
NY Yankees,2010,10/9/20,,,,,,,,,,,,,,,,
NY Yankees,2010,10/3/20,awayTeamLogoTB ,L 1-2,L 137,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,10/2/20,awayTeamLogoTB ,L 1-2,L 137,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,10/1/20,awayTeamLogoTB ,L 1-2,L 137,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,9/30/20,awayTeamLogo@ TOR ,L 1-4,L -109,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,9/29/20,awayTeamLogo@ TOR ,L 1-4,L -109,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,9/28/20,awayTeamLogo@ TOR ,L 1-4,L -109,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,9/26/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,9/25/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,9/24/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,9/22/20,awayTeamLogoTEX ,L 1-6,L 135,U 10.5,43737,,,HOME,L,1,6,-5,3737,,,
NY Yankees,2010,9/21/20,awayTeamLogoTEX ,L 1-6,L 135,U 10.5,43737,,,HOME,L,1,6,-5,3737,,,
NY Yankees,2010,9/20/20,awayTeamLogoTEX ,L 1-6,L 135,U 10.5,43737,,,HOME,L,1,6,-5,3737,,,
NY Yankees,2010,9/19/20,awayTeamLogoCLE ,W 10-9,W 114,O 8.5,44104,,,HOME,W,10,9,1,4104,,,
NY Yankees,2010,9/18/20,awayTeamLogoCLE ,W 10-9,W 114,O 8.5,44104,,,HOME,W,10,9,1,4104,,,
NY Yankees,2010,9/17/20,awayTeamLogoCLE ,W 10-9,W 114,O 8.5,44104,,,HOME,W,10,9,1,4104,,,
NY Yankees,2010,9/16/20,awayTeamLogo@ BAL ,W 3-1,W 150,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,9/15/20,awayTeamLogo@ BAL ,W 3-1,W 150,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,9/14/20,awayTeamLogo@ BAL ,W 3-1,W 150,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,9/12/20,awayTeamLogo@ NYM ,L 7-9,L 100,O 9.5,44077,,,HOME,L,7,9,-2,4077,,,
NY Yankees,2010,9/11/20,awayTeamLogo@ NYM ,L 7-9,L 100,O 9.5,44077,,,HOME,L,7,9,-2,4077,,,
NY Yankees,2010,9/10/20,awayTeamLogo@ NYM ,L 7-9,L 100,O 9.5,44077,,,HOME,L,7,9,-2,4077,,,
NY Yankees,2010,9/9/20,awayTeamLogoTOR ,L 1-4,L 101,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,9/8/20,awayTeamLogoTOR ,L 1-4,L 101,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,9/7/20,awayTeamLogoTOR ,L 1-4,L 101,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,9/6/20,awayTeamLogoTOR ,L 1-4,L 101,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,9/5/20,awayTeamLogoBAL ,W 3-1,W -164,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,9/4/20,awayTeamLogoBAL ,W 3-1,W -164,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,9/3/20,awayTeamLogoBAL ,W 3-1,W -164,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,9/1/20,awayTeamLogo@ LAA ,W 9-1,W 201,O 9,43727,,,HOME,W,9,1,8,3727,,,
NY Yankees,2010,8/31/20,awayTeamLogo@ LAA ,W 9-1,W 201,O 9,43727,,,HOME,W,9,1,8,3727,,,
NY Yankees,2010,8/30/20,awayTeamLogo@ LAA ,W 9-1,W 201,O 9,43727,,,HOME,W,9,1,8,3727,,,
NY Yankees,2010,8/29/20,awayTeamLogo@ OAK ,W 5-4,W 105,U 11,43709,,,HOME,W,5,4,1,3709,,,
NY Yankees,2010,8/28/20,awayTeamLogo@ OAK ,W 5-4,W 105,U 11,43709,,,HOME,W,5,4,1,3709,,,
NY Yankees,2010,8/27/20,awayTeamLogo@ OAK ,W 5-4,W 105,U 11,43709,,,HOME,W,5,4,1,3709,,,
NY Yankees,2010,8/26/20,awayTeamLogo@ OAK ,W 5-4,W 105,U 11,43709,,,HOME,W,5,4,1,3709,,,
NY Yankees,2010,8/24/20,awayTeamLogo@ ATL ,L 1-2,L 127,U 6.5,44069,,,HOME,L,1,2,-1,4069,,,
NY Yankees,2010,8/23/20,awayTeamLogo@ ATL ,L 1-2,L 127,U 6.5,44069,,,HOME,L,1,2,-1,4069,,,
NY Yankees,2010,8/22/20,awayTeamLogoMIN ,W 5-1,W 126,U 8.5,43745,,,HOME,W,5,1,4,3745,,,
NY Yankees,2010,8/21/20,awayTeamLogoMIN ,W 5-1,W 126,U 8.5,43745,,,HOME,W,5,1,4,3745,,,
NY Yankees,2010,8/20/20,awayTeamLogoMIN ,W 5-1,W 126,U 8.5,43745,,,HOME,W,5,1,4,3745,,,
NY Yankees,2010,8/19/20,awayTeamLogoMIN ,W 5-1,W 126,U 8.5,43745,,,HOME,W,5,1,4,3745,,,
NY Yankees,2010,8/18/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,8/17/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,8/15/20,awayTeamLogo@ CHW ,W 10-3,W -196,O 9,43632,,,HOME,W,10,3,7,3632,,,
NY Yankees,2010,8/14/20,awayTeamLogo@ CHW ,W 10-3,W -196,O 9,43632,,,HOME,W,10,3,7,3632,,,
NY Yankees,2010,8/13/20,awayTeamLogo@ CHW ,W 10-3,W -196,O 9,43632,,,HOME,W,10,3,7,3632,,,
NY Yankees,2010,8/11/20,awayTeamLogo@ KC ,L 7-8,L -162,O 9.5,43611,,,HOME,L,7,8,-1,3611,,,
NY Yankees,2010,8/10/20,awayTeamLogo@ KC ,L 7-8,L -162,O 9.5,43611,,,HOME,L,7,8,-1,3611,,,
NY Yankees,2010,8/9/20,awayTeamLogo@ KC ,L 7-8,L -162,O 9.5,43611,,,HOME,L,7,8,-1,3611,,,
NY Yankees,2010,8/8/20,awayTeamLogoSEA ,W 7-3,W 229,O 9,43705,,,HOME,W,7,3,4,3705,,,
NY Yankees,2010,8/7/20,awayTeamLogoSEA ,W 7-3,W 229,O 9,43705,,,HOME,W,7,3,4,3705,,,
NY Yankees,2010,8/6/20,awayTeamLogoSEA ,W 7-3,W 229,O 9,43705,,,HOME,W,7,3,4,3705,,,
NY Yankees,2010,8/5/20,awayTeamLogoSEA ,W 7-3,W 229,O 9,43705,,,HOME,W,7,3,4,3705,,,
NY Yankees,2010,8/4/20,awayTeamLogoBAL ,W 3-1,W -164,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,8/3/20,awayTeamLogoBAL ,W 3-1,W -164,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,8/2/20,awayTeamLogoBAL ,W 3-1,W -164,U 9.5,44087,,,HOME,W,3,1,2,4087,,,
NY Yankees,2010,8/1/20,awayTeamLogo@ MIA ,L 0-5,L 164,U 10,44101,,,HOME,L,0,5,-5,4101,,,
NY Yankees,2010,7/31/20,awayTeamLogo@ MIA ,L 0-5,L 164,U 10,44101,,,HOME,L,0,5,-5,4101,,,
NY Yankees,2010,7/30/20,awayTeamLogo@ MIA ,L 0-5,L 164,U 10,44101,,,HOME,L,0,5,-5,4101,,,
NY Yankees,2010,7/29/20,awayTeamLogo@ TB ,L 1-2,L -149,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,7/28/20,awayTeamLogo@ TB ,L 1-2,L -149,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,7/27/20,awayTeamLogo@ TB ,L 1-2,L -149,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,7/25/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/24/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/23/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/22/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/21/20,awayTeamLogoPHI ,L 4-5,L 118,P 9,44049,,,HOME,L,4,5,-1,4049,,,
NY Yankees,2010,7/20/20,awayTeamLogoPHI ,L 4-5,L 118,P 9,44049,,,HOME,L,4,5,-1,4049,,,
NY Yankees,2010,7/18/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/17/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/16/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/15/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,7/11/20,awayTeamLogo@ HOU ,L 4-6,L 110,O 8.5,43757,,,HOME,L,4,6,-2,3757,,,
NY Yankees,2010,7/10/20,awayTeamLogo@ HOU ,L 4-6,L 110,O 8.5,43757,,,HOME,L,4,6,-2,3757,,,
NY Yankees,2010,7/9/20,awayTeamLogo@ HOU ,L 4-6,L 110,O 8.5,43757,,,HOME,L,4,6,-2,3757,,,
NY Yankees,2010,7/8/20,awayTeamLogo@ SEA ,W 7-3,W -252,O 9,43705,,,HOME,W,7,3,4,3705,,,
NY Yankees,2010,7/7/20,awayTeamLogo@ SEA ,W 7-3,W -252,O 9,43705,,,HOME,W,7,3,4,3705,,,
NY Yankees,2010,7/6/20,awayTeamLogo@ SEA ,W 7-3,W -252,O 9,43705,,,HOME,W,7,3,4,3705,,,
NY Yankees,2010,7/4/20,awayTeamLogoNYM ,L 7-9,L -109,O 9.5,44077,,,HOME,L,7,9,-2,4077,,,
NY Yankees,2010,7/3/20,awayTeamLogoNYM ,L 7-9,L -109,O 9.5,44077,,,HOME,L,7,9,-2,4077,,,
NY Yankees,2010,7/2/20,awayTeamLogoNYM ,L 7-9,L -109,O 9.5,44077,,,HOME,L,7,9,-2,4077,,,
NY Yankees,2010,7/1/20,awayTeamLogoLAA ,W 9-1,W -220,O 9,43727,,,HOME,W,9,1,8,3727,,,
NY Yankees,2010,6/30/20,awayTeamLogoLAA ,W 9-1,W -220,O 9,43727,,,HOME,W,9,1,8,3727,,,
NY Yankees,2010,6/29/20,awayTeamLogoLAA ,W 9-1,W -220,O 9,43727,,,HOME,W,9,1,8,3727,,,
NY Yankees,2010,6/28/20,awayTeamLogoLAA ,W 9-1,W -220,O 9,43727,,,HOME,W,9,1,8,3727,,,
NY Yankees,2010,6/27/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,6/26/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,6/25/20,awayTeamLogo@ BOS ,L 2-10,L -192,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,6/24/20,awayTeamLogoKC ,L 7-8,L 150,O 9.5,43611,,,HOME,L,7,8,-1,3611,,,
NY Yankees,2010,6/23/20,awayTeamLogoKC ,L 7-8,L 150,O 9.5,43611,,,HOME,L,7,8,-1,3611,,,
NY Yankees,2010,6/22/20,awayTeamLogoKC ,L 7-8,L 150,O 9.5,43611,,,HOME,L,7,8,-1,3611,,,
NY Yankees,2010,6/20/20,awayTeamLogoOAK ,W 5-4,W -113,U 11,43709,,,HOME,W,5,4,1,3709,,,
NY Yankees,2010,6/19/20,awayTeamLogoOAK ,W 5-4,W -113,U 11,43709,,,HOME,W,5,4,1,3709,,,
NY Yankees,2010,6/18/20,awayTeamLogoOAK ,W 5-4,W -113,U 11,43709,,,HOME,W,5,4,1,3709,,,
NY Yankees,2010,6/17/20,awayTeamLogo@ TOR ,L 1-4,L -109,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,6/16/20,awayTeamLogo@ TOR ,L 1-4,L -109,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,6/15/20,awayTeamLogo@ TOR ,L 1-4,L -109,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,6/13/20,awayTeamLogo@ PHI ,L 4-5,L -128,P 9,44049,,,HOME,L,4,5,-1,4049,,,
NY Yankees,2010,6/12/20,awayTeamLogo@ PHI ,L 4-5,L -128,P 9,44049,,,HOME,L,4,5,-1,4049,,,
NY Yankees,2010,6/10/20,awayTeamLogo@ MIN ,W 5-1,W -136,U 8.5,43745,,,HOME,W,5,1,4,3745,,,
NY Yankees,2010,6/9/20,awayTeamLogo@ MIN ,W 5-1,W -136,U 8.5,43745,,,HOME,W,5,1,4,3745,,,
NY Yankees,2010,6/8/20,awayTeamLogo@ MIN ,W 5-1,W -136,U 8.5,43745,,,HOME,W,5,1,4,3745,,,
NY Yankees,2010,6/6/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,6/5/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,6/4/20,awayTeamLogoBOS ,L 2-10,L 175,O 9,44094,,,HOME,L,2,10,-8,4094,,,
NY Yankees,2010,6/3/20,awayTeamLogoTB ,L 1-2,L 137,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,6/2/20,awayTeamLogoTB ,L 1-2,L 137,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,6/1/20,awayTeamLogoTB ,L 1-2,L 137,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,5/31/20,awayTeamLogoTB ,L 1-2,L 137,U 7.5,44113,,,HOME,L,1,2,-1,4113,,,
NY Yankees,2010,5/30/20,awayTeamLogo@ DET ,W 6-4,W -278,U 10.5,43720,,,HOME,W,6,4,2,3720,,,
NY Yankees,2010,5/29/20,awayTeamLogo@ DET ,W 6-4,W -278,U 10.5,43720,,,HOME,W,6,4,2,3720,,,
NY Yankees,2010,5/28/20,awayTeamLogo@ DET ,W 6-4,W -278,U 10.5,43720,,,HOME,W,6,4,2,3720,,,
NY Yankees,2010,5/27/20,awayTeamLogoTOR ,L 1-4,L 101,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
NY Yankees,2010,5/26/20,awayTeamLogoTOR ,L 1-4,L 101,U 9.5,44098,,,HOME,L,1,4,-3,4098,,,
